id,url,region,region_url,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,image_url,description,lat,long,state
7048124942,https://honolulu.craigslist.org/oah/apa/d/honolulu-ocean-view-condo-right-next-to/7048124942.html,hawaii,https://honolulu.craigslist.org,4998,apartment,1025,2,2.0,0,0,1,0,0,1,laundry on site,carport,https://images.craigslist.org/00A0A_lcN0JIkIFFd_600x450.jpg,"Ocean View Condo Right Next to Waikiki Beach! Free Parking, Full Kitchen -  Waikiki Beach Tower Ocean 2 BDR on the 20th Floor",21.2745,-157.824,hi
7034262772,https://racine.craigslist.org/apa/d/waukegan-courtyard-playground-on-site/7034262772.html,kenosha-racine,https://racine.craigslist.org,1005,apartment,925,2,1.5,1,1,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00N0N_cgIcWj3wRO1_600x450.jpg,"Welcome to Fox Crest Apartments in Waukegan! We are situated on 13 acres of beautiful grounds featuring patios,stately trees, and a picturesque creek spanned by a scenic bridge. You will find yourself surrounded by the beauty of nature. Fox Crest offers many spacious apartment style floor plans to meet your needs, ranging from 725 to 1000 square feet of space. And talk about location! We are close to everything you need. Purchase your groceries nearby at Lewis Fresh Market. Restaurants nearby include Papa John's, Hoagie Hut, Boston Market, and more. Additionally, we are located near The Field House Sports and Fitness Center, Hinkston Park, Walgreens, Starbucks, the People's Choice Family Fun Center and more. Contact us today to make Fox Crest your new home!  -Off Street Parking -Pool -Courtyard -Sundeck -Package Receiving -Availability 24 Hours -Bike Racks -Central Heat & Air -Laundry Facilities -On-Site Management -BBQ/Picnic Area -Playground  -Carpeting -Ceiling Fan -Air Conditioner -Patio/Balcony -Cable Ready -Window Coverings -View -Refrigerator  Call:  show contact info    Monday-Friday: 8AM-6PM Saturday: 10AM-4PM  2805 W Glen Flora, Waukegan, IL 60085  Equal Housing Opportunity. Specials are based on availability and may expire or change at any time. Specials and discounts may not be combined. Rates are subject to change without advance notice.",42.3769,-87.8693,wi
7049999165,https://sacramento.craigslist.org/apa/d/roseville-alomst-new-gorgeous-3-bedroom/7049999165.html,sacramento,https://sacramento.craigslist.org,1900,apartment,1200,3,2.0,0,0,0,0,0,0,w/d in unit,attached garage,https://images.craigslist.org/00I0I_k6JL4M9TnhF_600x450.jpg,"501 Gibson Drive.  Gorgeous 3 Bedroom Roseville Condo,  Just remodeled.   $1900 month Available Now 3 beds, 2 full baths About 1200 sq. ft.  Located in the Reserves near Galleria this 2nd story 3 bedroom, two bath condominium shines!  Features include;  Spacious living room with new gas fireplace, open kitchen with New Refrigerator, New  Dishwasher, New  Electric range Samsung  Microwave, New Cooktop;  Dining area laundry room with Washer & Dryer, extra storage and private patio. Energy efficient dual paned windows, CH&A and New Ceiling fans, and more. In the gated community features a large, sparkling pool and clubhouse. Two parking spaces, one covered one Garage. Close to premier shopping and dining areas and walking distance to Roseville Galleria Mall.   Rent includes Water, Sewer, garbage, and Association dues! This home is No Smoking and No Pet.   Screening Guidelines: 1. All persons planning on living at the property, over the age of 18, must apply. 2. A credit score of at least 650 is normally required. 3. All bankruptcies must be discharged. 4. Good rental references. No evictions â no exceptions. 5. A household monthly income of at least 3 times the monthly rent amount (or a verifiable cash reserves). 6. No Pets unless otherwise stated on the property page of our web site.  Built In Microwave Central Heat And Air Clubhouse Community Pool Community Spa Covered Patio Dual Pane Windows Electric Range Gated Granite Countertops Two Parking Spaces Walk In Closet In Master Bedroom Washer And Dryer  Rooms and Interior . Fireplace . Ceiling fans  Kitchen and Bath . Dishwasher . Refrigerator . Garbage disposal  Building and Surroundings . Playground  Lease Terms . No dogs . No cats  Contact Us: For more information and view/show, please contact Pat @  show contact info .",38.7724,-121.263,ca
7049621756,https://lancaster.craigslist.org/apa/d/bausman-2-bed-1-bath-off-street-parking/7049621756.html,lancaster,https://lancaster.craigslist.org,1125,apartment,1050,2,1.0,0,0,1,0,0,0,,,https://images.craigslist.org/00O0O_a9ADZ3pQXci_600x450.jpg,"Beds: 2 Baths: 1 Floor Plan: 2 Bedroom/1 Bathroom  Creekside South features one and two-bedroom apartments for rent in Lancaster, PA. The community offers amenities including off-street parking and quick access to a creek-lined walking trail. It is conveniently located near routes 30 and 222 and is a short commute to downtown Lancaster. Inside the apartments, youâll find a variety of options such as newly upgraded apartments, in-home washers and dryers, walk-in closets, central air conditioning, and private outdoor living areas. Professionally managed by Berger Rental Communities, residents are provided with unmatched lease flexibilities and access to an award-winning on-site maintenance and office team. Make your move to Creekside South Apartments today.  -Individually controlled heating & AC -Pet Monthly Rent: $25 per pet -Public parks nearby -Large private balconies & patios -Granite countertops -Cats and Dogs -Max Number of Pets: 2 -We are a cat and dog-friendly community. Maximum of 2 pets allowed per apartment. There is a one-time non-refundable pet fee of $200 per pet. The monthly pet rent is $25 per pet. Breed restrictions apply. All pets must be up-to-date on all vaccines. Please call for complete pet policy information. -Spacious walk-in closet -Pet Fee: $200 per pet -No Weight Limits -Off-street parking  Call:  show contact info   Pricing and availability are subject to change.",40.0294,-76.3364,pa
7046854037,https://grandrapids.craigslist.org/apa/d/grand-rapids-move-in-now-close-to/7046854037.html,grand rapids,https://grandrapids.craigslist.org,868,apartment,576,1,1.0,1,1,0,0,0,0,laundry in bldg,,https://images.craigslist.org/00J0J_4dOAOS69mhI_600x450.jpg,"VIEW OUR WEBSITE:  https://www.arrowhead-apartments.com/  Arrowhead Apartments is a pet friendly community with all of the features inside and out to make you feel right at home. Visit us for more information!  This one bedroom one bathroom apartment features a fully equipped kitchen, built-in bookcase, coat and linen closets, washer/dryer connections, and a patio!    Arrowhead Apartments, managed by Eenhoorn 2779-A Swansea Dr. SE Grand Rapids, MI 49546  show contact info     [#6989387]",42.9151,-85.5987,mi
7047436660,https://fayetteville.craigslist.org/apa/d/fayetteville-one-bedroom-apartment/7047436660.html,fayetteville,https://fayetteville.craigslist.org,562,apartment,640,1,1.0,1,1,1,0,0,0,laundry on site,street parking,https://images.craigslist.org/00D0D_8MYbQwNMZxH_600x450.jpg,"The Branson Creek Commons Life Welcome home to Branson Creek Commons! Living at our wonderful gated community provides you with easy access to shopping, dining, sports events, parks, schools and cultural activities. After a busy day at work or school, visit one of our 3 sparkling pools and let our NEW professional management team cater to your apartment home needs. We pride ourselves on having the best customer service in town! We're within walking distance to several restaurants, Food Lion, 2 miles to Cross Creek Mall and less than 7 miles to Fort Bragg. We've got the perfect home for you!  Call Now:  show contact info for more information.Visit This Website to See More:http://ymp.aptdetails.com/x7v5u0 This is a 1 Bedroom, 1 Bath, approximately 640 Sq. Ft. Features - Some Paid Utilities  - Cable Ready  - Air Conditioning  - Refrigerator  - New/Renovated units available  - Patio  - Ceiling Fan(s)  - View Community Amenities - Accepts Electronic Payments  - 3 Sparkling Pools  - 2 On-Site Laundry Facilities  - Playground  - Pet Friendly  - Surveillance Cameras Throughout Property  - Beautifully Landscaped Grounds  - Minutes To Fort Bragg  - Walking Distance To Cross Creek Mall  - Prime Location In Fayetteville  - Business Center  - On Site Maintenance  - On Site Patrol  - Public Transportation  - Located Within 30 Feet To The Bus Stop  - Accepts Credit Card Payments  - On Site Management  - Gated Access  - Clubhouse  - Quarterly Community Wide Functions  - Extra Storage  - 24 Hour Fitness Center  - 24-Hour Gate  - Emergency Maintenance Pet Policy Breed restrictions apply Income Requirements: 3 TIMES THE RENT Office Hours Monday-Friday:8:30AM-5:30PMSaturday:10:00AM-4:00PMBranson Creek Commons 301 Barcelona Drive, Fayetteville, NC, 28303Equal Housing Opportunity",35.0742,-78.965,nc
7044623191,https://indianapolis.craigslist.org/apa/d/indianapolis-2-bedroom-specials-reduced/7044623191.html,indianapolis,https://indianapolis.craigslist.org,944,apartment,1006,2,2.0,1,1,1,0,0,0,w/d hookups,,https://images.craigslist.org/00d0d_IpUW04vpym_600x450.jpg,"LIVE. SHOP. PLAY. *Redefining Apartment Living*  Open 7 Days a Week for the convenience of our Metropolitan Family!  Mon-Fri 9am-6pm Saturday 10am-4pm Sunday 1pm-5pm  FEATURES  Hardwood Style Flooring Stainless Steel Appliances Washer/Dryer Connections Granite Counters Designer Two Tone Paint Scheme   AMENITIES  Electronic Payments Accepted Emergency Maintenance Impressive Clubhouse Lighted Tennis Court Swimming Pool Recreation Room Volleyball Court Professional Exercise Room Covered Parking Resident Events  Interested in taking advantage of specials? Call & make an appointment to meet with a friendly staff member TODAY!   10190 Allisonville Road Fishers, IN 46038  show contact info  Call or Text",39.9357,-86.0555,in
7047489373,https://albuquerque.craigslist.org/apa/d/albuquerque-muti-level-townhouse-extra/7047489373.html,albuquerque,https://albuquerque.craigslist.org,970,apartment,1406,3,2.5,1,1,1,0,0,0,laundry on site,,https://images.craigslist.org/00F0F_9h8Rtk5RBiS_600x450.jpg,"Jefferson Crossing Apartments! 4401 Montgomery Blvd NE  Albuquerque, NM 87109  show contact info   Welcome to NE Heights  Office Hours: *Mon-Fri 9:00AM-6:00PM *Closed Saturday and Sunday    Community Information *All Utilities Paid *Affordable housing *Laundry Facility *2 Playgrounds *Courtesy Patrol *24 Hr. Emergency Maintenance *Swimming Pool *Indoor/Outdoor Basketball Courts *Spacious Floor Plans *Fireplace in Select Units *Extra Storage *Walk In Closets   Apartment Amenities *Air Conditioning *Cable or Satellite *Carpet *Ceiling Fan *Dishwasher *Electric Utilities Included *Extra Storage *Fireplace *Garbage Disposal *Gas Utilities Included *Internet Access *Patio or Balcony *Utilities Paid *Walk In Closets * Water Sewer and Trash *Window Covering    Driving Directions  Driving S. on 1-25. Take exit E. on Montgomery. The community will be on your left at 4401 Montgomery Boulevard     Local Schools Del Norte High School Mc Kinley Middle School Hodgin Elementary School    Square Footage  1x1 - 716 sq. ft. 2x1 - 962 sq. ft. 2x2 - 960 sq. ft.  3x2 - 1,223 sq. ft. 3x2.5 - 1,406 sq. ft.   Pet Policy Maximum of 2 pets per home. Combined weight limit for pets is 40 lbs. Dog and cat PetCare are available. Breed Restrictions Apply.  Check us out at Callushome.net",35.1309,-106.595,nm
7037623138,https://wilmington.craigslist.org/apa/d/wilmington-redesigned-kitchen-and-baths/7037623138.html,wilmington,https://wilmington.craigslist.org,890,apartment,717,1,1.0,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00606_4puoNTqW2zj_600x450.jpg,"To schedule a tour We now book our tour appointments online! Please call or text us at   show contact info  to self-schedule from your phone! Book your appointment online today or anytime 24/7! Property Description  Details Availability date: February 7, 2020 Pets: Cats, Small Dogs (< 25lb), Large Dogs (> 25lb) Pet notes: Breed restrictions apply.  Please contact the leasing office for details. Deposit: *$500 or SureDeposit Leasing options:  Leasing notes: None Application fee: $60.00/person Amenities Included in Utilities Cost:  Utilities Cost:  Laundry: In Unit Parking type: Parking by permit  Parking notes:  Appliances: Dishwasher, Refrigerator, Garbage disposal, Range/Oven, Washer and dryer Exterior: Balcony/patio Heating/cooling: Heat: forced air, Central AC Wiring: Cable-ready Facilities and Recreation: Fitness center, Barbecue, 2 pools Security and Access:  Views:  Additional features:  Offered by: Clear Run  Equal Housing Opportunity",34.2237,-77.8862,nc
7045215490,https://peoria.craigslist.org/apa/d/zerla-properties-downtown-medical/7045215490.html,peoria,https://peoria.craigslist.org,780,apartment,1200,2,1.0,1,1,0,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00H0H_dvT8YFMde4U_600x450.jpg,"VERY LARGE 2 BEDROOM RENOVATED UNIT ON FIRST FLOOR OF HISTORIC BUILDING IN DOWNTOWN MEDICAL DISTRICT. TALL CEILINGS, OAK FLOORS, UPDATED BATHROOM AND KITCHEN, WALK-IN CLOSET, WASHER AND DRYER IN UNIT. CONTROLLED ENTRY. HIGH EFF. CENTRAL AIR AND GAS FURNACE.  FREE OFF STREET PARKING. PET FRIENDLY.  WALKING DISTANCE TO HOSPITALS, MEDICAL SCHOOL, RIVERFRONT AND DOWNTOWN VENUES SUCH AS MICROBREWERIES, RESTAURANTS, RIVERFRONT MUSEUM AND MORE. NEAR BRADLEY UNIVERSITY. NEAR SHOPPING AND INTERSTATE ACCESS.   REFERENCES, DEPOSIT, LEASE REQUIRED. $780/MONTH.   IF INTERESTED, PLEASE CALL  show contact info   For information about additional properties, please visit https://zerlaproperties.com",40.6968,-89.5867,il
7030729721,https://roanoke.craigslist.org/apa/d/roanoke-amazing-floor-plans/7030729721.html,roanoke,https://roanoke.craigslist.org,825,townhouse,1045,2,1.5,1,1,0,0,0,0,,,https://images.craigslist.org/00404_aqktw0v5rat_600x450.jpg,"NW LIVING! 	 We are the best in beautiful Northwest Roanoke.  Make yourself at home & live well at Northridge Village!   We are offering spacious two bedroom apartment homes, and two and three bedroom townhomes.  The HOME COMFORTS included are a spacious living room with lots of natural lighting, large eat-in kitchen with a full appliance package, generous closets, huge Master Bedroom Suite, an amazing guest space and a lovely bathroom with a private linen closet.   In your home the vertical and mini-blinds are provided for you, on site laundry facilities for your convenience, 24/7 emergency maintenance and private patio/balcony areas are available. The COMMUNITY FEATURES are a Sparkling pool and spectacular sundeck.  We are pet friendly and have ample parking on site.  You will be close to area schools, the best shopping, fine dining, Downtown Roanoke, Downtown Salem, and Roanoke Regional Airport.   Custom lease options are available for your specific needs.  Call one of our Leasing Professionals today for your personal tour.   We look forward to helping you settle into your new home in beautiful Northwest Roanoke.   Call Angie and Heather today @  show contact info   to schedule your tour!   Pet Policy: Pets allowed with deposit   Office Hours: Monday: 8:00am to 5:00pm Tuesday: 8:00am to 5:00pm Wednesday: 8:00am to 5:00pm Thursday: 8:00am to 5:00pm Friday: 8:00am to 5:00pm Saturday: 10:00am to 5:00pm  Office Location: 5204 Lancelot Lane NW Roanoke, VA 24019",37.3164,-80.0115,va
7031504928,https://siouxfalls.craigslist.org/apa/d/sioux-falls-first-floor-apartments-at/7031504928.html,sioux falls / SE SD,https://siouxfalls.craigslist.org,697,apartment,972,2,2.0,1,1,0,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00a0a_4z9x07aRgH2_600x450.jpg,"Autumn Park	                        Property Address	                        	                          4401 Valhalla Blvd, ,                               Sioux Falls, SD, 57106	                        						http://autumnpark.prospectportal.com/su/xc3by7					    						    Floor Plan Details						    									Name: C2						             2 Bedrooms / 2 Bathrooms									972 Sq. Ft.									$697.00 - $794.00															  Community Amenities																	 Clubhouse									 Spacious Closets									 Basketball Court									 Tennis Court									 Playground									 Controlled Access Electronic Building Entry System									 Easy Access to I29 and I229									 Empire Mall Is Within A Short Distance									 Laundry Facilities on Every Floor									 Garage Parking Available									 Minutes from Shopping & Dining									 One of the Sioux Area Metro (SAM) stops									 Outdoor Swimming Pool									 Sand Volleyball									 Plush Landscaping																Property Contact								 									 show contact info 																							ADA ACCESSIBLE																						EQUAL HOUSING OPPORTUNITY",43.5179,-96.7924,sd
7039421718,https://elpaso.craigslist.org/apa/d/el-paso-call-today-to-get-you-perfect/7039421718.html,el paso,https://elpaso.craigslist.org,585,apartment,404,1,1.0,1,1,1,0,0,0,laundry on site,,https://images.craigslist.org/00g0g_g6daEbM0qkt_600x450.jpg,"Athens Gate4554 Hercules Ave.El Paso, TX  79904Athens GateCall Today:  show contact info 1 - 2 BD / 1 BA$640-725  (per month)Deposit: $200 - $250Square Footage: 404 - 746 sq.ft.SPECIAL OFFER TODAY ONLY! ASK ABOUT OUR MOVE-IN SPECIALS! Live With Peace of Mind... Athens Gate is only minutes from Ft. Bliss; WSMR. You will enjoy our perfect location with easy access to Loop 375; US 54 (Patriot Freeway). Your new apartment home includes Vinyl flooring in kitchen; Bathroom, Full Size Bedroom; Guest Bedrooms, upgraded appliance package, Large Closets, exterior storages, pet areas and large windows. Call us today to reserve your new apartment!Move-In SpecialAPPLY TODAY AND GET A GREAT MOVE-IN SPECIAL! (Expires OCTOBER 25, 2019)Lease DescriptionVariable, 10-Month, 11-Month, 12-Month, 13-Month, 15-MonthDirectionsFrom I-10, take Patriot Fwy (54). North, exit Dyer and Hercules Ave. (Exit 26) Proceed North on Dyer. and turn right on Hercules Ave. We are located on your right.Apartment PricingApartment   Beds: 1   Full Baths: 1  Sq ft: 404   Rent: 640 Per Month   Deposit: 200   Apartment   Beds: 1   Full Baths: 1  Sq ft: 522   Rent: 675 Per Month   Deposit: 200  Apartment   Beds: 2   Full Baths: 1  Sq ft: 680   Rent: 690 Per Month   Deposit: 250     Apartment   Beds: 2   Full Baths: 1  Sq ft: 689   Rent: 725 Per Month   Deposit: 250   Apartment   Beds: 2   Full Baths: 1 Sq ft: 746   Rent: 760 Per Month   Deposit: 250   Apartment FeaturesAir ConditioningLarge WindowsCable IncludedCeiling Fan(s)*All AppliancesShower TubGas RangeFour Laundry RoomsRenovated Interiors*Oversized ClosetsAllocated UtilitiesViewCourtesy PatrolIn El Paso School DistrictCommunity FeaturesAccepts Debit/Credit Card PaymentsAccepts Electronic PaymentsPoolEmergency MaintenanceExtra StorageFriendly Office StaffSplash-PoolPlaygroundPet AreasPlaygroundPublic TransportationSwimming PoolTrail, Bike, Hike, JogSpecial FeaturesPets Accepted70lbs Weight Limit!.Other FeaturesClose to Fort BlissEasy access to Patriot FreewayCourtesy PatrolFour Full-Size Laundry Care Centers2 Sparkling Swimming Pools24 Hour MaintenancePrivate covered balcony/patioCeramic tile in kitchenCeiling Fans *Professionally Office StaffFull-Size KitchenProfessional on-site managementClose to shopping and schoolsMinutes to Loop 375, Spur 601PlaygroundAmazing Mountain Views!Office HoursSunday: CLOSEDMonday: 10:00-5:30Tuesday: 10:00-5:30Wednesday: 10:00-5:30Thursday: 10:00-5:30Friday: 10:00-5:30Saturday: 10:00-5:00",31.8552,-106.435,tx
7050960160,https://columbus.craigslist.org/apa/d/columbus-central-air-basketball-tennis/7050960160.html,columbus,https://columbus.craigslist.org,1645,apartment,1785,3,2.5,1,1,1,0,0,0,,,https://images.craigslist.org/01515_9B0MPWjvsHc_600x450.jpg,"The Commons at Olentangy4765 Blairfield Dr, Columbus, OH 43214Located in northwest Columbus, Ohio, The Commons at Olentangy is a beautiful community that you would be proud to call home. With unmatched amenities, a dedicated management and service team, and a location close to everything, The Commons at Olentangy lets you live like youâve always wanted at a price youâll love.Property Amenities:Central AirLaundry FacilitySwimming PoolPlaygroundResident PortalFitness CenterBasketball &  Tennis CourtsDog ParkCall Us Today!  show contact info *Pricing and availability are subject to change daily. Photos may not be of the exact advertised unit. Please contact us today for the most up to date information!",40.0564,-83.0417,oh
7032428676,https://salem.craigslist.org/apa/d/keizer-825-1br-750ft2-hurry-in-today/7032428676.html,salem,https://salem.craigslist.org,825,apartment,750,1,1.0,1,0,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00T0T_a3O5VDhe6M9_600x450.jpg,Welcome Home! Laurel Park Apartments is the place to live! Your spacious 1 bedroom 1 bath apartment is available 12-5-2019 and comes with great floor plan. Imagine sitting by the sparkling outdoor pool this summer or enjoying a game of basketball just outside your home.  Only $825 rent +$40 w/s/g with 12 month lease   Call today and reserve your new home!!   Seasonal Pool Assigned Parking; Visitor Parking Off Bus Line Near the Bowling Alley Private patio or Deck Outside Storage Closet Lots of grass area for your enjoyment Non Smoking Community,44.9763,-123.024,or
7035202616,https://ocala.craigslist.org/apa/d/lady-lake-leasing-now-assigned-parking/7035202616.html,ocala,https://ocala.craigslist.org,883,apartment,1022,2,2.0,1,1,1,0,0,0,w/d hookups,,https://images.craigslist.org/00e0e_3TWNS5pNNzW_600x450.jpg,"The perfect address for carefree living! Rolling Acres Apartment Homes is conveniently located in Lady Lake, Florida with immediate access to Highway 441 and Highway 27, and just minutes to shopping and dining at The Villages and Lake Sumter Landing.  Two bedrooms with two baths, cherry wood gloss cabinets, granite countertops and oversized hot water heater.  *Pricing, terms, fees, conditions and availability are subject to change daily without notice and subject to application approval..**SQFT listed is an approximate value for each apartment. *** Equal Housing Opportunity / Handicap Accessible.    VIEW OUR WEBSITE:  http://www.rollingacresapts.com  Rolling Acres I & II, managed by Concord Rents 824 CR 466 Lady Lake, FL 32159  show contact info   Monday 9:30am - 5:30pm Tuesday 9:30am - 5:30pm Wednesday By Appointment Only Thursday 9:30am - 5:30pm Friday By Appointment Only   Special Pricing of $859 for 3 Bedroom Apartment Homes along with $500 off Move in costs. Must sign lease By 12/13 Look and Lease the same day and receive 50% OFF Application Fee.    [#6920453]",28.915,-81.939,fl
7043459032,https://hanford.craigslist.org/apa/d/hanford-spacious-3-bedroom-town-home/7043459032.html,hanford-corcoran,https://hanford.craigslist.org,1536,townhouse,1205,3,2.0,1,1,1,0,0,0,w/d hookups,attached garage,https://images.craigslist.org/00u0u_3M6rmONwcL1_600x450.jpg,"Welcome to River Oaks Apartments, a beautifully vibrant residential community of apartments in Hanford, CA that offers relaxing resort-style living. Our 1-, 2- and 3-bedroom apartment homes feature gorgeous materials and premium finishes, such as wood-grained flooring, plush carpeting, sleek kitchen appliances, cozy fireplaces and much more. The tight-knit community around River Oaks also offers a variety of amenities and conveniences meant to not only help you get things done, but to help you relax and have fun as well. When youâre a resident of our Hanford, CA apartments, a few of the things youâll have access to include a community center, state-of-the-art fitness center, a crystal-clear resort-style pool and sundeck. River Oaks Apartments also boasts the ideal location, placing you within reach of the fantastic shopping areas, world-class restaurants and various entertainment venues that the city of Hanford has to offer. Whether youâre looking for retail therapy, a great meal with friends or a day to reconnect with Mother Nature, youâll find plenty to keep you busy in the neighborhood around home. If youâre interested in learning more about these beautiful apartments in Hanford, CA, we would love to hear from you. Give our leasing office a call to speak with a member of our staff, and let us get you started on the pathway to calling River Oaks Apartments your new home.  -Access Gate -24 Hour Community Laundry Facility -Updater Free Moving Concierge -Modern 1, 2 & 3 Bedroom Apartment Homes -Private Patio/Balcony Extends Your Living Space to the Fresh Outdoors -Build Your Credit with RentPlus -Basketball Court -Full Carpeted Flooring in Bedrooms and Living Room -Beautifully Landscaped Grounds -Fitness Studio -Online Rent Payment and Service Requests -Reserved Preferred Parking -Convenient Laundry Facility -Energy Efficient Whirlpool Appliances -Air Conditioning and Central Heating -Surrounded by Gourmet Restaurants & Sophisticated Shops -Submit Maintenance Service Requests Online -Easy Online Rent Payments -Cozy Fireplace in Living Room -We Love Pets  Phone us at  show contact info   For more information, visit us at www.RiverOaks-HanfordCA.com  Equal Housing Opportunity Prices and Availability are Subject to Change Without Notice",36.3572,-119.654,ca
7042040151,https://billings.craigslist.org/apa/d/billings-garages-available-separate/7042040151.html,billings,https://billings.craigslist.org,735,apartment,750,2,1.0,0,0,1,0,0,0,,,https://images.craigslist.org/00F0F_avzGWSVnmZK_600x450.jpg,"Live in a great community in the up-and-coming Heights neighborhood. Brush Meadows is close to everything you need including shopping, restaurants, and beautiful parks. The property is just a short trip to Billings Logan International Airport, Montana State University, Rocky Mountain College and downtown Billings.  -Washer/Dryer hookups -Separate dining room  -Air conditioning -Playground -Basketball court -Garages available -Dishwasher -Covered parking available -Laundry center -Private deck or patio with storage -Most utilities included  Call:  show contact info   Pricing and availability are subject to change",45.8201,-108.476,mt
7035203988,https://baltimore.craigslist.org/apa/d/baltimore-spacious-loft-like-efficiency/7035203988.html,baltimore,https://baltimore.craigslist.org,950,apartment,650,0,1.0,1,1,0,0,0,0,w/d in unit,street parking,https://images.craigslist.org/00V0V_kWI6KCw7u9E_600x450.jpg,"Spacious, loft-like efficiency with hardwood floors and tile throughout the apartment and a private deck!  The apartment is located in beautiful Mount Vernon! It is 1 block from Leon's, Eddie's Supermarket, and City Cafe and 2 blocks from a 24 hour Rite Aid and Grand Central. Bus stops, Penn Station, Station North Arts and Entertainment District, MICA, UB, and Peabody Conservatory are all walking distance from the apartment.  Rent = $950/month. Available February 29th, 2020. Please contact us if interested in scheduling a showing.",39.3003,-76.6186,md
7045064006,https://seattle.craigslist.org/see/apa/d/seattle-spacious-modern-home-in-great/7045064006.html,seattle-tacoma,https://seattle.craigslist.org,3950,house,2800,3,2.5,0,0,1,0,0,0,w/d in unit,street parking,https://images.craigslist.org/00n0n_6Fe8U2Dsbsy_600x450.jpg,"3 bedroom with 2.5 bath huge back yard Cheerful huge windows Open huge living/dining room. Huge kitchen Huge 800 sq ft master suite on 2nd floor Can be furnished or unfurnished  REQUIREMENTS:  No eviction history Pay rent on time Clean and quiet Non smoker, no pet Rent + utilities you use. Pay the 1st, last month rent and deposit to move in.  MOVE IN PROCESS: 1. Provide your phone# and complete the phone interview and setup the schedule to visit the property 2. Apply and pay the fee (it will take 1-3 business days) 3. Pay the deposit and sign the agreement (can move in the same day, as soon as the application is approved)",47.6849,-122.297,wa
7042390838,https://southjersey.craigslist.org/apa/d/marlton-great-south-jersey-location/7042390838.html,south jersey,https://southjersey.craigslist.org,1520,apartment,920,1,1.0,1,1,1,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00C0C_8PtwEVNbz5S_600x450.jpg,"VIEW OUR WEBSITE:  https://www.morgan-properties.com/apartments/nj/marlton/woodview-at-marlton/  Woodview at Marlton Apartment Homes, managed by Morgan Properties 175 Daphne Dr. Marlton, NJ 08053  show contact info   It's not just an address, it's a way of life! Come home to Woodview at Marlton, nestled in the prestigious town of Evesham, where your luxury apartment home will feature a private entrance leading to a cozy interior with gourmet kitchen and oversized closets and storage space.   This one bedroom apartment features oversized storage and closets and a full size washer and dryer in the unit.  Rental rates, availability, deposits, apartment features and specials are subject to change without notice.   Apartment Features * Pre-wired for internet and cable * Microwave * Walk-in Closet * Refrigerator * Extra Storage * Air Conditioning * Gas Stove * Dishwasher * Full sized Washer and Dryer in unit * Private Patio or Private Balcony (on select apartments)    Community Features * Sun Deck * Our prices can change daily, price listed is based on today's availability. Call for details. * Disability Access * Fitness Studio * After-Hours Emergency Maintenance * Renters Insurance is Required * Playground * Swimming Pool * DVD Rentals * E-Lounge * Professionally Managed * Landscaped Courtyards * Community Lounge * Minutes from Restaurants, Shopping, and Much More * Short or Long Term Lease Available * Bark Park * Package Acceptance  [#6960634]",39.893,-74.8745,nj
7040877976,https://desmoines.craigslist.org/apa/d/des-moines-merry-christmas-feliz/7040877976.html,des moines,https://desmoines.craigslist.org,662,apartment,966,2,1.0,1,0,1,0,0,0,,,https://images.craigslist.org/00000_4RWwU7SZG3f_600x450.jpg,"Rosemont Place 	                        Property Address 	                         	                          2202 SE Rose Ave, ,                                Des Moines, IA, 50320 	                         						http://rosemontplace.prospectportal.com/su/ntxpbk 					    Come home to Rosemont Apartments this holiday season. We are currently offering a $600 free rent credit when you move by 1/5/2020 and sign a 14-18 month lease 						    Floor Plan Details 						     									Name: C2 						             2 Bedrooms / 2 Bathrooms 									1073 Sq. Ft. 									$814.00 - $869.00 								  							  Community Amenities 								 									 Swimming Pool 									 Tennis & Basketball Courts 									 Playground-Picnic Areas 									 Community Clubhouse 								  								Property Contact 								   							 								ADA ACCESSIBLE 							 							 								EQUAL HOUSING OPPORTUNITY",41.5508,-93.5757,ia
